8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 -inf 0
8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 0 -inf
8.92857142857143 -inf 0
8.92857142857143 0 -inf
8.92857142857143 0 -inf
10.7142857142857 0 -inf
10.7142857142857 0 -inf
10.7142857142857 0 -inf
10.7142857142857 0 -inf
13.0357142857143 0 -inf
13.0357142857143 0 -inf
16.6071428571429 0 -inf
16.6071428571429 0 -inf
16.6071428571429 0 -inf
16.6071428571429 0 -inf
16.6071428571429 0 -inf
16.6071428571429 0 -inf
18.2142857142857 0 -inf
18.2142857142857 0 -inf
18.6071428571429 0 -inf
18.6071428571429 0 -inf
18.6071428571429 0 -inf
18.6071428571429 0 -inf
18.6071428571429 0 -inf
18.6071428571429 0 -inf
18.6071428571429 0 -inf
18.6071428571429 0 -inf
20.5357142857143 0 -inf
20.5357142857143 0 -inf
21 0 -inf
21 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
21.25 0 -inf
22.6964285714286 0 -inf
22.6964285714286 -inf 0
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.2142857142857 0 -inf
23.3571428571429 0 -inf
23.3571428571429 0 -inf
24.4642857142857 0 -inf
24.4642857142857 0 -inf
25 0 -inf
25 0 -inf
25 0 -inf
25 0 -inf
25 0 -inf
25 0 -inf
25 0 -inf
25 0 -inf
25 -inf 0
25 0 -inf
25.2142857142857 0 -inf
25.2142857142857 0 -inf
25.4642857142857 0 -inf
25.4642857142857 0 -inf
26.25 0 -inf
26.25 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
26.7857142857143 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 -inf 0
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 -inf 0
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
28.5714285714286 0 -inf
